id_str,tweet_url,created_at,text,lang,retweet_count,screen_name,in_reply_to_screen_name,in_reply_to_status_id,user_mention,hashtags,query,url,media,lat,lng
448728597755600896,https://twitter.com/Repositorian/status/448728597755600896,2014-03-26 07:50:09+00:00,"Anyone using this?  CiTO, the Citation Typing Ontology - ... http://t.co/Iig4aOXidW #RDAPlenary #datacitation",en,0,Repositorian,,,RDAPlenary,#rdaplenary,http://tmi.me/1e2rSH,,,,
448728989491003392,https://twitter.com/Repositorian/status/448728989491003392,2014-03-26 07:51:42+00:00,RT @laurencedata: Dublin is the place to be as the 3rd @resdatall plenary begins. Some live streaming available #RDAPlenary https://t.co/D4…,en,4,Repositorian,,laurencedata,RDAPlenary,#rdaplenary,https://rd-alliance.org/plenary-meetings/third-plenary/plenary-3-communication-social-media.html,,,,
448729390370013184,https://twitter.com/Eudat_eu/status/448729390370013184,2014-03-26 07:53:18+00:00,RDA 3rd Plenary starts today! If you're not in Dublin follow the Plenary live at http://t.co/YJA2Ugd4lA #RDAPlenary,en,8,Eudat_eu,,,RDAPlenary,#rdaplenary,http://bit.ly/Q6Q6wa,,,,
448729591088418816,https://twitter.com/mcojo/status/448729591088418816,2014-03-26 07:54:06+00:00,RT @atreloar: Plenary room for #RDAPlenary 3. The calm before the storm. http://t.co/RM1ZOMyfU7,en,3,mcojo,https://pbs.twimg.com/media/Bjoz4BoIgAALR6S.jpg,atreloar,RDAPlenary,#rdaplenary,,,,,
448730230279380992,https://twitter.com/Bahareh360/status/448730230279380992,2014-03-26 07:56:38+00:00,Testing the Twitter wall for the #RDAPlenary http://t.co/Mcn385dOtD,en,0,Bahareh360,https://pbs.twimg.com/media/Bjo1xEqIUAAs1ep.jpg,,RDAPlenary,#rdaplenary,,,,,
448730290870312960,https://twitter.com/Repositorian/status/448730290870312960,2014-03-26 07:56:53+00:00,Highly evocative surroundings for #RDAPlenary newcomers session at Library of Irish Royal Academy. Data has gravitas. http://t.co/TEeFS3GKu8,en,0,Repositorian,https://pbs.twimg.com/media/Bjo10mhIcAAag4g.jpg,,RDAPlenary,#rdaplenary,,,,,
448730554868191232,https://twitter.com/jtedds/status/448730554868191232,2014-03-26 07:57:55+00:00,"RT @resdatall: Are you a member? Join the other 1,585 RDAers and get active https://t.co/XtOCHpKGpi follow #RDAPlenary 26-28 March Dublin",en,5,jtedds,,resdatall,RDAPlenary,#rdaplenary,https://www.rd-alliance.org/user/register,,,,
448730835697799168,https://twitter.com/NPDIreland/status/448730835697799168,2014-03-26 07:59:02+00:00,#RDA RT @SandriCollins: All set now for #RDAPlenary - Latest RDA programme online - https://t.co/I5WTJOiPK7 Let's get this party started!,en,0,NPDIreland,,SandriCollins,RDA,#rdaplenary,https://www.rd-alliance.org/plenary3/programme.html,,,,
448732027735797760,https://twitter.com/hilaryhanahoe/status/448732027735797760,2014-03-26 08:03:47+00:00,Twitter wall at #rdaplenary follow us starting in just over an hour http://t.co/DQjdHhDgBg,en,0,hilaryhanahoe,https://pbs.twimg.com/media/Bjo3Zs6IQAAD96Y.jpg,,rdaplenary,#rdaplenary,,,,,
448732360272388096,https://twitter.com/asmeaton/status/448732360272388096,2014-03-26 08:05:06+00:00,Attendance at opening session of RDA plenary meeting lower than expected. Hoping more turn up #RDAPlenary #RDA http://t.co/iPePocJ4s7,en,1,asmeaton,https://pbs.twimg.com/media/Bjo3tEXCIAAq8sb.jpg,,RDAPlenary,#rdaplenary,,,,,
448733184835211265,https://twitter.com/HermanStehouwer/status/448733184835211265,2014-03-26 08:08:22+00:00,RT @atreloar: Plenary room for #RDAPlenary 3. The calm before the storm. http://t.co/RM1ZOMyfU7,en,3,HermanStehouwer,https://pbs.twimg.com/media/Bjoz4BoIgAALR6S.jpg,atreloar,RDAPlenary,#rdaplenary,,,,,
448733815499128832,https://twitter.com/rwwh/status/448733815499128832,2014-03-26 08:10:53+00:00,.@atreloar and this is how the #rdaplenary main meeting room looks from the hotel... http://t.co/ftsuEkeuS0,en,1,rwwh,https://pbs.twimg.com/media/Bjo5Bw2IMAA9ut1.jpg,atreloar,rdaplenary,#rdaplenary,,atreloar,4.48728E+17,53.36047484,-6.25348407
448734270908284928,https://twitter.com/OpenDataBMC/status/448734270908284928,2014-03-26 08:12:41+00:00,RT @RDA_Europe: RDA 3rd Plenary Day 1 is starting! If you're not in Dublin follow the Plenary live at http://t.co/tmH663nXJx #RDAPlenary,en,8,OpenDataBMC,,RDA_Europe,RDAPlenary,#rdaplenary,http://bit.ly/Q6Q6wa,,,,
448735105558007808,https://twitter.com/DNADigest/status/448735105558007808,2014-03-26 08:16:00+00:00,RT @laurencedata: Dublin is the place to be as the 3rd @resdatall plenary begins. Some live streaming available #RDAPlenary https://t.co/D4…,en,4,DNADigest,,laurencedata,RDAPlenary,#rdaplenary,https://rd-alliance.org/plenary-meetings/third-plenary/plenary-3-communication-social-media.html,,,,
448736962191847424,https://twitter.com/DNADigest/status/448736962191847424,2014-03-26 08:23:23+00:00,RT @RDA_Europe: RDA 3rd Plenary Day 1 is starting! If you're not in Dublin follow the Plenary live at http://t.co/tmH663nXJx #RDAPlenary,en,8,DNADigest,,RDA_Europe,RDAPlenary,#rdaplenary,http://bit.ly/Q6Q6wa,,,,
448737349229625344,https://twitter.com/chrdebru/status/448737349229625344,2014-03-26 08:24:55+00:00,#RDAPlenary is about to start today! http://t.co/QeIdQt60h3,en,0,chrdebru,https://pbs.twimg.com/media/Bjo8PcdIgAEHGyz.jpg,,RDAPlenary,#rdaplenary,,,,,
448738370278412288,https://twitter.com/sclopit/status/448738370278412288,2014-03-26 08:28:59+00:00,"RT @pampel: DataCite (@datacite), http://t.co/EeUFhVz0Hm (@re3data), and Databib (@Databib) announce Collaboration: http://t.co/gxWqC0iJsB …",en,34,sclopit,,pampel,RDAplenary,#rdaplenary,http://re3data.org,,,,
448738735585128449,https://twitter.com/rwwh/status/448738735585128449,2014-03-26 08:30:26+00:00,"#rdaplenary room, full of ""1, 2, test 1 2"" for the sound check, and last minute preparations by @atreloar http://t.co/965zIaCvd1",en,0,rwwh,,atreloar,rdaplenary,#rdaplenary,http://360.io/cSfjVw,,,53.36091627,-6.25303145
448739016289300481,https://twitter.com/natalieharrower/status/448739016289300481,2014-03-26 08:31:33+00:00,Social media crew in action #RDAPlenary http://t.co/TIMSORktoz,en,0,natalieharrower,https://pbs.twimg.com/media/Bjo9wfNIYAAtD1D.jpg,,RDAPlenary,#rdaplenary,,,,,
448739351292571649,https://twitter.com/APARSENproject/status/448739351292571649,2014-03-26 08:32:53+00:00,"RT @andsdata: MT @rwwh: David Giretta at #aparsen #rdaplenary: Data not the new gold; has high value, but gold is rare, doesn't combine &amp; d…",en,1,APARSENproject,,andsdata,aparsen,#rdaplenary,,,,,
448742191452946433,https://twitter.com/eirgeu/status/448742191452946433,2014-03-26 08:44:10+00:00,RT @Eudat_eu: RDA 3rd Plenary starts today! If you're not in Dublin follow the Plenary live at http://t.co/YJA2Ugd4lA #RDAPlenary,en,8,eirgeu,,Eudat_eu,RDAPlenary,#rdaplenary,http://bit.ly/Q6Q6wa,,,,
448742423423123456,https://twitter.com/chrdebru/status/448742423423123456,2014-03-26 08:45:05+00:00,The conference wifi is Conference-1 #RDAPlenary,en,0,chrdebru,,,RDAPlenary,#rdaplenary,,,,,
448742724947419136,https://twitter.com/timothyclancy/status/448742724947419136,2014-03-26 08:46:17+00:00,Venue for #RDAPlenary 3. Croke Park. @TERN_Aus http://t.co/nn15HT6Eq7,en,0,timothyclancy,https://pbs.twimg.com/media/BjpBIXMIIAEDkFF.jpg,TERN_Aus,RDAPlenary,#rdaplenary,,,,,
448742994657546240,https://twitter.com/rwwh/status/448742994657546240,2014-03-26 08:47:21+00:00,This is what the #rdaplenary registration looks like in panorama with everyone moving through the image... http://t.co/J6TmReMlmn,en,0,rwwh,,,rdaplenary,#rdaplenary,http://360.io/u5dHmJ,,,53.36069351,-6.2518245
448743460934549505,https://twitter.com/timothyclancy/status/448743460934549505,2014-03-26 08:49:13+00:00,#RDAPlenary getting ready to start first session http://t.co/EgeLfWoWiD,en,0,timothyclancy,https://pbs.twimg.com/media/BjpBzNAIgAA8_Qs.jpg,,RDAPlenary,#rdaplenary,,,,,
448743481411108864,https://twitter.com/i_mentors/status/448743481411108864,2014-03-26 08:49:17+00:00,RDA 3rd Plenary starts today! If you're not in Dublin follow the Plenary live at http://t.co/RpWVcjOaKp  #RDAPlenary via @Eudat_eu,en,1,i_mentors,,Eudat_eu,RDAPlenary,#rdaplenary,http://bit.ly/Q6Q6wa,,,,
448743588693037056,https://twitter.com/vprot/status/448743588693037056,2014-03-26 08:49:43+00:00,"Getting ready for the 3rd #rdaplenary in Dublin, Ireland! Nice to see friends again!",en,0,vprot,,,rdaplenary,#rdaplenary,,,,,
448744414358548480,https://twitter.com/chrdebru/status/448744414358548480,2014-03-26 08:53:00+00:00,RT @i_mentors: RDA 3rd Plenary starts today! If you're not in Dublin follow the Plenary live at http://t.co/RpWVcjOaKp  #RDAPlenary via @Eu…,en,1,chrdebru,,i_mentors,RDAPlenary,#rdaplenary,http://bit.ly/Q6Q6wa,,,,
448745159145320448,https://twitter.com/biosharing/status/448745159145320448,2014-03-26 08:55:57+00:00,"RT @ScientificData: Our Honorary Academic Editor, Susanna-Assunta Sansone, will be attending the 3rd #RDAPlenary this week, and tweeting fr…",en,2,biosharing,,ScientificData,RDAPlenary,#rdaplenary,,,,,
448745242150567936,https://twitter.com/isatools/status/448745242150567936,2014-03-26 08:56:17+00:00,"RT @ScientificData: Our Honorary Academic Editor, Susanna-Assunta Sansone, will be attending the 3rd #RDAPlenary this week, and tweeting fr…",en,2,isatools,,ScientificData,RDAPlenary,#rdaplenary,,,,,
448745252325982208,https://twitter.com/stuffysour/status/448745252325982208,2014-03-26 08:56:20+00:00,RT @Eudat_eu: RDA 3rd Plenary starts today! If you're not in Dublin follow the Plenary live at http://t.co/YJA2Ugd4lA #RDAPlenary,en,8,stuffysour,,Eudat_eu,RDAPlenary,#rdaplenary,http://bit.ly/Q6Q6wa,,,,
448745314384883712,https://twitter.com/carlystrasser/status/448745314384883712,2014-03-26 08:56:34+00:00,My view from the #rdaplenary morning session http://t.co/XZXjaim42t,en,0,carlystrasser,https://pbs.twimg.com/media/BjpDfErIYAAiLz2.jpg,,rdaplenary,#rdaplenary,,,,,
448745380881395712,https://twitter.com/biosharing/status/448745380881395712,2014-03-26 08:56:50+00:00,RT @simonhodson99: 'The Continuum from Publishers to Data' session at SSP http://t.co/1LrTNzNwYJ features @tjvision @biosharing @mercecrosa…,en,4,biosharing,,simonhodson99,RDAPlenary,#rdaplenary,http://www.sspnet.org/events/annual-meeting/2014-schedule/concurrent-1e-concurrent-1econcurrent-1ethe-continuum-from-publishers-to-data/,,,,
448745396043804672,https://twitter.com/biosharing/status/448745396043804672,2014-03-26 08:56:54+00:00,"RT @andsdata: MT @scientificdata: Our Honorary Academic Editor, Susanna-Assunta Sansone, is attending #RDAPlenary this week, and tweeting f…",en,1,biosharing,,andsdata,RDAPlenary,#rdaplenary,,,,,
448745554517168129,https://twitter.com/stuffysour/status/448745554517168129,2014-03-26 08:57:32+00:00,#RDAPlenary seems like *the* place to meet up also for folks from various US and European funding bodies..,en,0,stuffysour,,,RDAPlenary,#rdaplenary,,,,,
448746468367933440,https://twitter.com/timothyclancy/status/448746468367933440,2014-03-26 09:01:10+00:00,RT @RDA_Europe: RDA 3rd Plenary Day 1 is starting! If you're not in Dublin follow the Plenary live at http://t.co/tmH663nXJx #RDAPlenary,en,8,timothyclancy,,RDA_Europe,RDAPlenary,#rdaplenary,http://bit.ly/Q6Q6wa,,,,
448746861839388672,https://twitter.com/kevin_dermody/status/448746861839388672,2014-03-26 09:02:43+00:00,2xHDSDI -&gt; 2xAtomos -&gt; 2xUltrastudio -&gt; Thunderbolt -&gt;Wirecast -&gt; HEAnet Streaming Service #HEAnet #RDAPlenary http://t.co/dozl1iIXJB,lt,0,kevin_dermody,https://pbs.twimg.com/media/BjpE5J6CEAAp6O-.jpg,,HEAnet,#rdaplenary,,,,,
448747070837780480,https://twitter.com/natalieharrower/status/448747070837780480,2014-03-26 09:03:33+00:00,Awaiting the arrival of our esteemed guests  #RDAPlenary http://t.co/j9fLpqmexc,en,0,natalieharrower,https://pbs.twimg.com/media/BjpFFU4IgAA48W0.jpg,,RDAPlenary,#rdaplenary,,,,,
448747529996632064,https://twitter.com/ResearchEurope/status/448747529996632064,2014-03-26 09:05:23+00:00,Great view from Research Data Alliance conference at Croke Park stadium in Dublin. Exciting few days for #RDAPlenary http://t.co/56GDzlg8i7,en,0,ResearchEurope,,,RDAPlenary,#rdaplenary,http://ow.ly/i/51zL0,,,,
448747855550103553,https://twitter.com/natalieharrower/status/448747855550103553,2014-03-26 09:06:40+00:00,RT @rwwh: .@atreloar and this is how the #rdaplenary main meeting room looks from the hotel... http://t.co/ftsuEkeuS0,en,1,natalieharrower,https://pbs.twimg.com/media/Bjo5Bw2IMAA9ut1.jpg,rwwh,rdaplenary,#rdaplenary,,,,,
448748121531908096,https://twitter.com/gbilder/status/448748121531908096,2014-03-26 09:07:44+00:00,"View at #RDAPlenary. Waiting for teams to take to field. I hear ""Gaelic-rules research data"" is vicious.",en,0,gbilder,,,RDAPlenary,#rdaplenary,,,,,
448748275420909568,https://twitter.com/Kate_O_Hara/status/448748275420909568,2014-03-26 09:08:20+00:00,Utilising Irish criminological data. A study with @IPRT + @ditofficial. Presenting @IrishResearch poster competition as part of #RDAPlenary,en,7,Kate_O_Hara,,IPRT,RDAPlenary,#rdaplenary,,,,53.3608639,-6.25202157
448748516287205376,https://twitter.com/MaryRogan/status/448748516287205376,2014-03-26 09:09:18+00:00,RT @Kate_O_Hara: Utilising Irish criminological data. A study with @IPRT + @ditofficial. Presenting @IrishResearch poster competition as pa…,en,7,MaryRogan,,Kate_O_Hara,RDAPlenary,#rdaplenary,,,,,
448748575284277249,https://twitter.com/WIT_Research/status/448748575284277249,2014-03-26 09:09:32+00:00,RT @IrishResearch: Research Data Alliance: Livestreaming and social media information @resdatall now available at http://t.co/RGwmU3qvZE #R…,en,1,WIT_Research,,IrishResearch,RDAPlenary,#rdaplenary,http://bit.ly/Q6Q6wa,,,,
448748645941534721,https://twitter.com/SURFsara_NL/status/448748645941534721,2014-03-26 09:09:49+00:00,RT @Eudat_eu: RDA 3rd Plenary starts today! If you're not in Dublin follow the Plenary live at http://t.co/YJA2Ugd4lA #RDAPlenary,en,8,SURFsara_NL,,Eudat_eu,RDAPlenary,#rdaplenary,http://bit.ly/Q6Q6wa,,,,
448748805094408192,https://twitter.com/andysmcleod/status/448748805094408192,2014-03-26 09:10:27+00:00,Room filling up for opening addresses... #RDAPlenary http://t.co/0ktXNMQVXH,en,0,andysmcleod,https://pbs.twimg.com/media/BjpGqNrIEAAxspB.jpg,,RDAPlenary,#rdaplenary,,,,,
448748873981239296,https://twitter.com/sgozz/status/448748873981239296,2014-03-26 09:10:43+00:00,Plenary 3 Communication &amp; Social Media | http://t.co/9jy4yquLDs https://t.co/Vg0nflCEE4 #RDAPlenary,en,1,sgozz,,,RDAPlenary,#rdaplenary,http://rd-alliance.org,,,,
448748910690172928,https://twitter.com/vkf1000/status/448748910690172928,2014-03-26 09:10:52+00:00,"Waiting for #RDAPlenary to begin, the room looks pretty full!",en,0,vkf1000,,,RDAPlenary,#rdaplenary,,,,,
448749084321787904,https://twitter.com/dri_ireland/status/448749084321787904,2014-03-26 09:11:33+00:00,RT @sgozz: Plenary 3 Communication &amp; Social Media | http://t.co/9jy4yquLDs https://t.co/Vg0nflCEE4 #RDAPlenary,en,1,dri_ireland,,sgozz,RDAPlenary,#rdaplenary,http://rd-alliance.org,,,,
448749121206513664,https://twitter.com/AnnemiekvdKuil/status/448749121206513664,2014-03-26 09:11:42+00:00,RT @atreloar: Plenary room for #RDAPlenary 3. The calm before the storm. http://t.co/RM1ZOMyfU7,en,3,AnnemiekvdKuil,https://pbs.twimg.com/media/Bjoz4BoIgAALR6S.jpg,atreloar,RDAPlenary,#rdaplenary,,,,,
448749129045639168,https://twitter.com/JanaPorsche/status/448749129045639168,2014-03-26 09:11:44+00:00,3rd RDA Plenary meeting ‘The Data Sharing Community: Playing YOUR Part’ in Dublin is just about to start #RDAPlenary,en,0,JanaPorsche,,,RDAPlenary,#rdaplenary,,,,,
448749209920229376,https://twitter.com/KerstinKonitzer/status/448749209920229376,2014-03-26 09:12:03+00:00,Huge interest for research data sharing without barriers - the conference is starting up #RDAPlenary,en,2,KerstinKonitzer,,,RDAPlenary,#rdaplenary,,,,53.36099668,-6.25245448
448749342166642688,https://twitter.com/jenniferlin15/status/448749342166642688,2014-03-26 09:12:35+00:00,"RT @pampel: DataCite (@datacite), http://t.co/EeUFhVz0Hm (@re3data), and Databib (@Databib) announce Collaboration: http://t.co/gxWqC0iJsB …",en,34,jenniferlin15,,pampel,RDAplenary,#rdaplenary,http://re3data.org,,,,
448749451235323904,https://twitter.com/dri_ireland/status/448749451235323904,2014-03-26 09:13:01+00:00,Hi everyone! Starting in about 5 min when Minister Perry arrives.  #RDAPlenary,en,1,dri_ireland,,,RDAPlenary,#rdaplenary,,,,,
448750001544765440,https://twitter.com/HermanStehouwer/status/448750001544765440,2014-03-26 09:15:12+00:00,RT @dri_ireland: Hi everyone! Starting in about 5 min when Minister Perry arrives.  #RDAPlenary,en,1,HermanStehouwer,,dri_ireland,RDAPlenary,#rdaplenary,,,,,
448750008486359040,https://twitter.com/AnniHellman1/status/448750008486359040,2014-03-26 09:15:14+00:00,RT @SandriCollins: All set now for #RDAPlenary - Latest RDA programme online - https://t.co/o4E0q71eaR Let's get this party started!,en,3,AnniHellman1,,SandriCollins,RDAPlenary,#rdaplenary,https://www.rd-alliance.org/plenary3/programme.html,,,,
448750013565652992,https://twitter.com/DataAtCU/status/448750013565652992,2014-03-26 09:15:15+00:00,#RDAPlenary: The room seems to quiet in anticipation of the opening addresses…,en,0,DataAtCU,,,RDAPlenary,#rdaplenary,,,,,
448750019123105792,https://twitter.com/cryanster/status/448750019123105792,2014-03-26 09:15:16+00:00,#RDAPlenary (the other RDA) kicking off now. What's it all about? See here: http://t.co/1dsliFIwXw,en,0,cryanster,,,RDAPlenary,#rdaplenary,http://goo.gl/ZNhkKs,,,,
448750331925921792,https://twitter.com/ColetteBarry/status/448750331925921792,2014-03-26 09:16:31+00:00,RT @Kate_O_Hara: Utilising Irish criminological data. A study with @IPRT + @ditofficial. Presenting @IrishResearch poster competition as pa…,en,7,ColetteBarry,,Kate_O_Hara,RDAPlenary,#rdaplenary,,,,,
448750349307117568,https://twitter.com/Bahareh360/status/448750349307117568,2014-03-26 09:16:35+00:00,Conference-1 is the open wifi for #RDAPlenary today.,en,0,Bahareh360,,,RDAPlenary,#rdaplenary,,,,,
448750670607560704,https://twitter.com/Bahareh360/status/448750670607560704,2014-03-26 09:17:51+00:00,We are waiting for Minister Perry's arrival to start the #RDAPlenary.,en,0,Bahareh360,,,RDAPlenary,#rdaplenary,,,,,
448750678819999744,https://twitter.com/AnniHellman1/status/448750678819999744,2014-03-26 09:17:53+00:00,Looking fwd to #RDAPlenary in Dublin. Food for thought and input for #H2020 future WPs,en,1,AnniHellman1,,,RDAPlenary,#rdaplenary,,,,53.36098197,-6.25277372
448750691809767424,https://twitter.com/pixievondust/status/448750691809767424,2014-03-26 09:17:56+00:00,RT @Eudat_eu: RDA 3rd Plenary starts today! If you're not in Dublin follow the Plenary live at http://t.co/YJA2Ugd4lA #RDAPlenary,en,8,pixievondust,,Eudat_eu,RDAPlenary,#rdaplenary,http://bit.ly/Q6Q6wa,,,,
448750688651468800,https://twitter.com/IPRT/status/448750688651468800,2014-03-26 09:17:56+00:00,RT @Kate_O_Hara: Utilising Irish criminological data. A study with @IPRT + @ditofficial. Presenting @IrishResearch poster competition as pa…,en,7,IPRT,,Kate_O_Hara,RDAPlenary,#rdaplenary,,,,,
448750925956775937,https://twitter.com/jenniferlin15/status/448750925956775937,2014-03-26 09:18:52+00:00,RT @laurencedata: Dublin is the place to be as the 3rd @resdatall plenary begins. Some live streaming available #RDAPlenary https://t.co/D4…,en,4,jenniferlin15,,laurencedata,RDAPlenary,#rdaplenary,https://rd-alliance.org/plenary-meetings/third-plenary/plenary-3-communication-social-media.html,,,,
448751219885211648,https://twitter.com/pixievondust/status/448751219885211648,2014-03-26 09:20:02+00:00,Watching #rdaplenary livestream on the train to Dublin. I'm running even later than the minister :P,en,0,pixievondust,,,rdaplenary,#rdaplenary,,,,,
448751408893132801,https://twitter.com/vkf1000/status/448751408893132801,2014-03-26 09:20:47+00:00,"Traffic causing delay MT ""@dri_ireland: Hi everyone! Starting in about 5 min when Minister Perry arrives.  #RDAPlenary""",en,0,vkf1000,,dri_ireland,RDAPlenary,#rdaplenary,,,,,
448751578938617856,https://twitter.com/stuffysour/status/448751578938617856,2014-03-26 09:21:28+00:00,"I would tweet something cheeky about waiting for the minister before we can start the #RDAPlenary, but tweets are on Abigail display... oops",en,0,stuffysour,,,RDAPlenary,#rdaplenary,,,,,
448751623964459008,https://twitter.com/APARSENproject/status/448751623964459008,2014-03-26 09:21:39+00:00,RT @Eudat_eu: RDA 3rd Plenary starts today! If you're not in Dublin follow the Plenary live at http://t.co/YJA2Ugd4lA #RDAPlenary,en,8,APARSENproject,,Eudat_eu,RDAPlenary,#rdaplenary,http://bit.ly/Q6Q6wa,,,,
448751747981672448,https://twitter.com/stefanproell/status/448751747981672448,2014-03-26 09:22:08+00:00,RT @Eudat_eu: RDA 3rd Plenary starts today! If you're not in Dublin follow the Plenary live at http://t.co/YJA2Ugd4lA #RDAPlenary,en,8,stefanproell,,Eudat_eu,RDAPlenary,#rdaplenary,http://bit.ly/Q6Q6wa,,,,
448751933214695424,https://twitter.com/biosharing/status/448751933214695424,2014-03-26 09:22:52+00:00,RT @RDA_Europe: RDA 3rd Plenary Day 1 is starting! If you're not in Dublin follow the Plenary live at http://t.co/tmH663nXJx #RDAPlenary,en,8,biosharing,,RDA_Europe,RDAPlenary,#rdaplenary,http://bit.ly/Q6Q6wa,,,,
448751945311084544,https://twitter.com/biosharing/status/448751945311084544,2014-03-26 09:22:55+00:00,"RT @resdatall: Are you a member? Join the other 1,585 RDAers and get active https://t.co/XtOCHpKGpi follow #RDAPlenary 26-28 March Dublin",en,5,biosharing,,resdatall,RDAPlenary,#rdaplenary,https://www.rd-alliance.org/user/register,,,,
448752043520688128,https://twitter.com/scienceirel/status/448752043520688128,2014-03-26 09:23:19+00:00,#RDAPlenary starting this morning livestreaming available at http://t.co/5F0FOpJzRn,en,1,scienceirel,,,RDAPlenary,#rdaplenary,http://media.heanet.ie/live/a3774f607f4049ebb0495b8da61cd0cf#.UzKOJFeGrpU,,,,
448752061442977792,https://twitter.com/NPDIreland/status/448752061442977792,2014-03-26 09:23:23+00:00,Tweets to watch today! #RDAPlenary RT @dri_ireland: Hi everyone! Starting in about 5 min when Minister Perry arrives.  #RDAPlenary,en,0,NPDIreland,,dri_ireland,RDAPlenary,#rdaplenary,,,,,
448752181777543168,https://twitter.com/stuffysour/status/448752181777543168,2014-03-26 09:23:52+00:00,A big display. (Who is Abigail?) #RDAPlenary,en,0,stuffysour,,,RDAPlenary,#rdaplenary,,,,,
448752239616983040,https://twitter.com/NPDIreland/status/448752239616983040,2014-03-26 09:24:06+00:00,Do check this out #RDA RT @cryanster: #RDAPlenary (the other RDA) kicking off now. What's it all about? See here: http://t.co/wogGJ6dUN1,en,0,NPDIreland,,cryanster,RDA,#rdaplenary,http://goo.gl/ZNhkKs,,,,
448752327672225792,https://twitter.com/IrishResearch/status/448752327672225792,2014-03-26 09:24:27+00:00,RT @Kate_O_Hara: Utilising Irish criminological data. A study with @IPRT + @ditofficial. Presenting @IrishResearch poster competition as pa…,en,7,IrishResearch,,Kate_O_Hara,RDAPlenary,#rdaplenary,,,,,
448752350656995328,https://twitter.com/timothyclancy/status/448752350656995328,2014-03-26 09:24:32+00:00,"Full house for #RDAPlenary 3, waiting for the Minister. Stuck in traffic http://t.co/wRrCOqW53h",en,0,timothyclancy,https://pbs.twimg.com/media/BjpJ4prIUAAn7CY.jpg,,RDAPlenary,#rdaplenary,,,,,
448752539178385408,https://twitter.com/ma_caro_/status/448752539178385408,2014-03-26 09:25:17+00:00,RT @laurencedata: Dublin is the place to be as the 3rd @resdatall plenary begins. Some live streaming available #RDAPlenary https://t.co/D4…,en,4,ma_caro_,,laurencedata,RDAPlenary,#rdaplenary,https://rd-alliance.org/plenary-meetings/third-plenary/plenary-3-communication-social-media.html,,,,
448752550104555520,https://twitter.com/amir_at_ands/status/448752550104555520,2014-03-26 09:25:20+00:00,another 5 minutes to start the #RDAPlenary 3. http://t.co/RIJPn34fpG,en,0,amir_at_ands,https://pbs.twimg.com/media/BjpKDJQIQAEt1P7.jpg,,RDAPlenary,#rdaplenary,,,,,
448752685739954176,https://twitter.com/simonhodson99/status/448752685739954176,2014-03-26 09:25:52+00:00,"After a slight delay, @atreloar is now opening #rdaplenary !",en,2,simonhodson99,,atreloar,rdaplenary,#rdaplenary,,,,,
448752871912505344,https://twitter.com/Llosent/status/448752871912505344,2014-03-26 09:26:36+00:00,"#RDAPlenary, Newcomers learning the principles: Comunity driven, Harmonization, Sharing, Openness, Consensus, Balance, Non-Profit",en,2,Llosent,,,RDAPlenary,#rdaplenary,,,,,
448752884000522240,https://twitter.com/carlystrasser/status/448752884000522240,2014-03-26 09:26:39+00:00,"Watch out, Twitter - @atreloar suggests we ""tweet liberally"" for #RDAPlenary",en,0,carlystrasser,,atreloar,RDAPlenary,#rdaplenary,,,,,
448752898739306496,https://twitter.com/uberalex/status/448752898739306496,2014-03-26 09:26:43+00:00,RT @Eudat_eu: RDA 3rd Plenary starts today! If you're not in Dublin follow the Plenary live at http://t.co/YJA2Ugd4lA #RDAPlenary,en,8,uberalex,,Eudat_eu,RDAPlenary,#rdaplenary,http://bit.ly/Q6Q6wa,,,,
448752985242624000,https://twitter.com/timothyclancy/status/448752985242624000,2014-03-26 09:27:03+00:00,"RT @simonhodson99: After a slight delay, @atreloar is now opening #rdaplenary !",en,2,timothyclancy,,simonhodson99,rdaplenary,#rdaplenary,,,,,
448752987000012800,https://twitter.com/resdatall/status/448752987000012800,2014-03-26 09:27:04+00:00,Here we go! #RDAPlenary,en,0,resdatall,,,RDAPlenary,#rdaplenary,,,,,
448753022269931520,https://twitter.com/UrbanQool/status/448753022269931520,2014-03-26 09:27:12+00:00,"#RDAPlenary starting now, opened by Irish Minister Perry",en,0,UrbanQool,,,RDAPlenary,#rdaplenary,,,,,
448753157687238656,https://twitter.com/Repositorian/status/448753157687238656,2014-03-26 09:27:44+00:00,"RT @Llosent: #RDAPlenary, Newcomers learning the principles: Comunity driven, Harmonization, Sharing, Openness, Consensus, Balance, Non-Pro…",en,2,Repositorian,,Llosent,RDAPlenary,#rdaplenary,,,,,
448753163307606016,https://twitter.com/simonhodson99/status/448753163307606016,2014-03-26 09:27:46+00:00,This is an Aussie Rules / Gaelic Football conference (with hurling) #RDAPlenary,en,2,simonhodson99,,,RDAPlenary,#rdaplenary,,,,,
448753188901224449,https://twitter.com/rob_cartolano/status/448753188901224449,2014-03-26 09:27:52+00:00,"Underway at #rdaplenary - Minister of State of Ireland John Perry welcoming us to Croke Park, Dublin Ireland",en,3,rob_cartolano,,,rdaplenary,#rdaplenary,,,,,
448753230051540992,https://twitter.com/DNADigest/status/448753230051540992,2014-03-26 09:28:02+00:00,"RT @Llosent: #RDAPlenary, Newcomers learning the principles: Comunity driven, Harmonization, Sharing, Openness, Consensus, Balance, Non-Pro…",en,2,DNADigest,,Llosent,RDAPlenary,#rdaplenary,,,,,
